,0,1,2
165,7ae84107-573c-474e-86a8-9f1476861f70,Confused regarding my billing history,"{'recipient': {'id': '7ae84107-573c-474e-86a8-9f1476861f70'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
166,7b1889ee-3e86-48af-9e09-0bed2e6eb4c5,I cancelled my adobe stock after the trail and I noticed my credit card has been charged since august 2018.  Please credit my account for the charges. account ADB037960154,"{'recipient': {'id': '7b1889ee-3e86-48af-9e09-0bed2e6eb4c5'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
167,7b8e97b5-a2c0-4836-b7c1-52f5c17457b0,Hi - my company has been charged 2 times in a month for a long time.  The e-mail address for our account is IMFFA@imf.org.  Thank you.,"{'recipient': {'id': '7b8e97b5-a2c0-4836-b7c1-52f5c17457b0'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
168,7c296c7c-8698-4545-b42b-81abe51442b1,"im having problems with my billing. I am a university student and normally pay 19 Euro per month for the creative cloud, but i just realized ive been charged 30 euros the previous two months. as a student money is limited and this is very impactful actually to me and I was wondering if it is possible to receive this back.","{'recipient': {'id': '7c296c7c-8698-4545-b42b-81abe51442b1'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
169,7cb394e1-3b02-4a5b-938e-0a5c682ea482,also i need help finding out where the two payments are coming from?,"{'recipient': {'id': '7cb394e1-3b02-4a5b-938e-0a5c682ea482'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You need help with your account sign-in or password. Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
170,7d80d6bc-a334-4110-9b5d-dc37aaa8b0da,I think I downloaded Adobe Acrobat Reader DC when I meant to redownload Adobe Acrobat DC,"{'recipient': {'id': '7d80d6bc-a334-4110-9b5d-dc37aaa8b0da'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
171,7f1baa4b-4c15-406a-83f5-383083bcd1fb,i need to get refund,"{'recipient': {'id': '7f1baa4b-4c15-406a-83f5-383083bcd1fb'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
172,800f4b93-e956-4285-80ee-982b99cafda7,but it is still showing up in my plans,"{'recipient': {'id': '800f4b93-e956-4285-80ee-982b99cafda7'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You want to switch to a different plan. Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
173,805c8ace-916c-4d68-83e9-936ecccff325,i just noticed on my bank statement that my account was charged twice,"{'recipient': {'id': '805c8ace-916c-4d68-83e9-936ecccff325'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
174,8081ef97-c7ea-421d-ac41-415ca10702ba,I am trying to print a copy of my invoice but when I hit print nothing happens,"{'recipient': {'id': '8081ef97-c7ea-421d-ac41-415ca10702ba'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
175,80a31e35-d35d-4912-9821-fc223f2273a1,"Per case # ADB-6913237-S7Y9, I had successfully cancelled my subscription; however, yesterday, my card was still charged.","{'recipient': {'id': '80a31e35-d35d-4912-9821-fc223f2273a1'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
176,81b4b834-9025-40fc-b131-5991d8426432,An automatic renew has occurred for a product I don?t use and I am been charged 39.50 a month. This is unacceptable and on top of that to chance this is $158 - I want this membership ceased immediately with no charge. I have now been paying this for over a year and I do not want this. I am being cheated because I forgot to cease it on a specific day in January. This is ridiculous,"{'recipient': {'id': '81b4b834-9025-40fc-b131-5991d8426432'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
177,85fff628-05e3-4fcc-aaea-adab788a2ebf,i got charged 2 times,"{'recipient': {'id': '85fff628-05e3-4fcc-aaea-adab788a2ebf'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
178,8705cbe4-156e-4a12-b420-9c68cb560a17,I have account under clinder@ecok.edu that I set up recently and just updated credit card info because of fraud on credit card.  I now need to change my email to my personal email carollinder@msn.com and it says that I already have an account under this name.  Can you help me consolidate accounts.,"{'recipient': {'id': '8705cbe4-156e-4a12-b420-9c68cb560a17'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
179,87b29c20-5a54-4ea9-a34c-d1511b2687e7,Billing question,"{'recipient': {'id': '87b29c20-5a54-4ea9-a34c-d1511b2687e7'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
180,88b5fbad-0cbe-4f1c-addf-df59a30e36c2,Overcharge,"{'recipient': {'id': '88b5fbad-0cbe-4f1c-addf-df59a30e36c2'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
181,8957b9d9-2dd7-45a3-bad4-acc183f32cf4,"Id like to reverse an accidental charge, if possible.","{'recipient': {'id': '8957b9d9-2dd7-45a3-bad4-acc183f32cf4'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
182,89686b7a-ba79-4ad8-89b3-4dbebfb545fe,Hi there I?m looking for help on unauthorised payment from my account,"{'recipient': {'id': '89686b7a-ba79-4ad8-89b3-4dbebfb545fe'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
183,897e7452-7352-4f19-a647-4c54f9d002d9,I was charged $29.99 this month instead of $19.99 which I don't understand,"{'recipient': {'id': '897e7452-7352-4f19-a647-4c54f9d002d9'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
184,8a086b0c-a7ed-4d62-a59c-58960d4d353f,"I updated new credit card info already, I just want to charge it and use it for the plan I'm already set up on. I just couldnt find anywhere to charge the card and reactiviate my account","{'recipient': {'id': '8a086b0c-a7ed-4d62-a59c-58960d4d353f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
185,8a524e89-ed06-43e2-9d02-3c893ed8a159,"Hello, i need to change the billing adress in bill no. DEN2019000015284 and i can't find a possibility to do order this in our account. Can you please help me how to proceed?","{'recipient': {'id': '8a524e89-ed06-43e2-9d02-3c893ed8a159'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
186,8a87375b-6605-4d82-9d5f-81331fee58f0,"Hi, I didn't have enough money in my account and Adobe couldn't make the transaction this month, I would like Adobe to retry the payment as I have added the money to the account","{'recipient': {'id': '8a87375b-6605-4d82-9d5f-81331fee58f0'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
187,8a9c638b-b957-4120-9c51-393643b56b4f,After I cancelled my subscription today you charged my credit card with 274.95 Euros. I don't understand why did this happen. I'd like to get that money back.,"{'recipient': {'id': '8a9c638b-b957-4120-9c51-393643b56b4f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
188,8b20e7c8-d845-4529-b2ba-648a6280116a,"I recently got charged for adobe, but I cancel my subscription and I would like a refund.","{'recipient': {'id': '8b20e7c8-d845-4529-b2ba-648a6280116a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
189,8b80900f-5e28-43f9-a69d-daffcd3606cf,"Hi, I saw an for Adobe package 24.99 a month includes adobe creative cloud can you help me to match the package? I think I pay for my subscriptions separately","{'recipient': {'id': '8b80900f-5e28-43f9-a69d-daffcd3606cf'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
190,8f0c759b-8707-43f4-ba66-801ac292fab8,Why am I being billed $14.99?,"{'recipient': {'id': '8f0c759b-8707-43f4-ba66-801ac292fab8'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
191,8f19fdcb-b75b-4b0b-9f8f-ca56313593d7,account,"{'recipient': {'id': '8f19fdcb-b75b-4b0b-9f8f-ca56313593d7'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
192,9107d244-f05f-42fb-bb35-b8f1f197fd4e,Hello ! im a little confused on my payment plan that I currently have. I am currently I student and im only supposed to be charged 19.99 per month. last month and this month my account was charged 29.99,"{'recipient': {'id': '9107d244-f05f-42fb-bb35-b8f1f197fd4e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
193,910cf6b3-1e94-4bb9-9a93-7bda8a380f6a,HI Last year I was being charged twice every month for my adobe creative. I see that once again I am being charged twice a month. can you please sort this out and reimburse me? I need it to stop. Please contact me about this. Thanks,"{'recipient': {'id': '910cf6b3-1e94-4bb9-9a93-7bda8a380f6a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
194,9126bba9-1d9d-48c1-89dc-1646ed8a7f5c,i dont want to renew the package. so when it finishe please cancel it and don charge me any more,"{'recipient': {'id': '9126bba9-1d9d-48c1-89dc-1646ed8a7f5c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
195,91f7cfc3-a7e5-4487-831d-2363338c8581,I have renewed my account with the creative cloud and app but I think the email confirmation code was deleted,"{'recipient': {'id': '91f7cfc3-a7e5-4487-831d-2363338c8581'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
196,93165aca-77c6-4809-a284-05c7d556ced6,"Hello, I purchased creative cloud about 2 months ago and have been having problems using it on my computer ever since. As a result, I havent used it at all and would like a refund and to cancel my current plan","{'recipient': {'id': '93165aca-77c6-4809-a284-05c7d556ced6'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
197,932fcc43-c98d-4252-89bd-4ce67ef854dd,I'm being charged $16.38 every month and have for over a year and I have no idea what for,"{'recipient': {'id': '932fcc43-c98d-4252-89bd-4ce67ef854dd'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
198,93c15713-feff-4857-b8b9-997f7c164f32,I?m currently using abode Lightroom. I purchased the product a fair while ago. I am confused to why I am still paying for this service! It clearly states that the product cost ?120 to buy. I set up monthly payments and for some reason I am still paying for it. Think I?m due a lot of money back!,"{'recipient': {'id': '93c15713-feff-4857-b8b9-997f7c164f32'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Help buying a product or plan', 'payload': 'Help buying a product or plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
199,93e214e9-4eea-4f3e-8d14-264631039a93,"Hi, You recently sent my husband Graham Fryer an email re subscription renewal.  My husband passed away last August, how do I change credit card details and put it in to my name?","{'recipient': {'id': '93e214e9-4eea-4f3e-8d14-264631039a93'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Help with a product', 'payload': 'Help with a product'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
200,9471ee7d-0450-4878-806a-dd150b75e20d,I recently received the renewal notice for our Acrobat Pro DC subscription.  I just want to confirm that the City of Columbia Heights will not charged sales tax as we are tax exempt.  Thank you.,"{'recipient': {'id': '9471ee7d-0450-4878-806a-dd150b75e20d'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
201,94fbb1ad-6483-4273-a3b7-5446020f9e19,"Hi, I was told on Monday that I would be refunded for 6 months and on my account I have only been refunded for 3 months","{'recipient': {'id': '94fbb1ad-6483-4273-a3b7-5446020f9e19'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
202,95867eb5-e138-4b10-9615-f73700b7ccd8,I deactivated my Creative Cloud membership in March 2018 before the price increase be cause I?felt like i?wasn't not using it enough. I ?just checked my bank account and noticed that I have been charged the $29 monthly fee 13 more times since then. I am not sure what happened but it looks like my cancellation was somehow reversed even though I had confirmed the cancellation in a timely manner before the charge window.,"{'recipient': {'id': '95867eb5-e138-4b10-9615-f73700b7ccd8'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
203,96ceac6a-0929-4c59-85b9-e6742e3f3651,A few days ago I spoke with your consultant about changes on the invoice,"{'recipient': {'id': '96ceac6a-0929-4c59-85b9-e6742e3f3651'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
204,96db60e5-4f50-4793-92aa-c1385eb714bc,,
205,9728d9af-a54f-49b6-84be-c8776328afb7,"In December 2018 I installed OSMohave (version 10.14.14) on my Mac. With that upgrade my Adobe programs no longer were sufficient for 64bit operations. I had Adobe Photoshop Elements 14 and needed to upgrade it. Not really knowing what I was doing, I ordered a photography cloud plan which now costs me $10.73/month. I am not doing sophisticated photoshop editing. Is there a simple plan which is not cloud based and does not require a monthly charge. At the same time I was trying to upgrade my Adobe Acrobat Pro application. I am still having problems with the Acrobat application and sometimes I receive messages that I need to upgrade the Adobe Acrobat Pro to be compatible with Mojave.","{'recipient': {'id': '9728d9af-a54f-49b6-84be-c8776328afb7'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Help with a product', 'payload': 'Help with a product'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
206,97ccc0e1-3fb8-47fb-86d1-7b44ed4e096a,question about bill,"{'recipient': {'id': '97ccc0e1-3fb8-47fb-86d1-7b44ed4e096a'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
207,9819f00a-ec7a-4bcf-9ff5-956b186d6ebd,billing,"{'recipient': {'id': '9819f00a-ec7a-4bcf-9ff5-956b186d6ebd'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
